iteration	evaluations	runtime[s]	Bloques_Colocados-MAX[256][MAX]
23094	577350	19.946	23
23095	577375	19.947	23
23096	577400	19.947	23
23097	577425	19.948	23
23098	577450	19.949	23
23099	577475	19.95	23
23100	577500	19.95	23
23101	577525	19.951	23
23102	577550	19.952	23
23103	577575	19.953	23
23104	577600	19.953	23
23105	577625	19.954	23
23106	577650	19.955	23
23107	577675	19.956	23
23108	577700	19.957	23
23109	577725	19.958	23
23110	577750	19.958	23
23111	577775	19.959	23
23112	577800	19.96	23
23113	577825	19.961	23
23114	577850	19.961	23
23115	577875	19.962	23
23116	577900	19.963	23
23117	577925	19.964	23
23118	577950	19.964	23
23119	577975	19.965	23
23120	578000	19.966	23
23121	578025	19.967	23
23122	578050	19.967	23
23123	578075	19.968	23
23124	578100	19.969	23
23125	578125	19.97	23
23126	578150	19.97	23
23127	578175	19.975	23
23128	578200	19.976	23
23129	578225	19.977	23
23130	578250	19.978	23
23131	578275	19.978	23
23132	578300	19.979	23
23133	578325	19.98	23
23134	578350	19.981	23
23135	578375	19.981	23
23136	578400	19.982	23
23137	578425	19.984	23
23138	578450	19.985	23
23139	578475	19.986	23
23140	578500	19.987	23
23141	578525	19.987	23
23142	578550	19.988	23
23143	578575	19.989	23
23144	578600	19.99	23
23145	578625	19.99	23
23146	578650	19.991	23
23147	578675	19.992	23
23148	578700	19.993	23
23149	578725	19.993	23
23150	578750	19.994	23
23151	578775	19.995	23
23152	578800	19.996	23
23153	578825	19.996	23
23154	578850	19.997	23
23155	578875	19.998	23
23156	578900	19.999	23
23157	578925	19.999	23
23158	578950	20.0	23
23159	578975	20.001	23
23160	579000	20.002	23
23161	579025	20.002	23
23162	579050	20.003	23
23163	579075	20.004	23
23164	579100	20.004	23
23165	579125	20.005	23
23166	579150	20.006	23
23167	579175	20.007	23
23168	579200	20.007	23
23169	579225	20.008	23
23170	579250	20.009	23
23171	579275	20.01	23
23172	579300	20.011	23
23173	579325	20.011	23
23174	579350	20.012	23
23175	579375	20.013	23
23176	579400	20.014	23
23177	579425	20.014	23
23178	579450	20.015	23
23179	579475	20.016	23
23180	579500	20.016	23
23181	579525	20.017	23
23182	579550	20.018	23
23183	579575	20.019	23
23184	579600	20.02	23
23185	579625	20.021	23
23186	579650	20.021	23
23187	579675	20.022	23
23188	579700	20.023	23
23189	579725	20.023	23
23190	579750	20.024	23
23191	579775	20.025	23
23192	579800	20.026	23
23193	579825	20.026	23
23194	579850	20.027	23
23195	579875	20.028	23
23196	579900	20.029	23
23197	579925	20.029	23
23198	579950	20.03	23
23199	579975	20.031	23
23200	580000	20.032	23
23201	580025	20.032	23
23202	580050	20.033	23
23203	580075	20.034	23
23204	580100	20.035	23
23205	580125	20.035	23
23206	580150	20.036	23
23207	580175	20.037	23
23208	580200	20.038	23
23209	580225	20.038	23
23210	580250	20.039	23
23211	580275	20.04	23
23212	580300	20.04	23
23213	580325	20.041	23
23214	580350	20.042	23
23215	580375	20.043	23
23216	580400	20.043	23
23217	580425	20.044	23
23218	580450	20.045	23
23219	580475	20.045	23
23220	580500	20.046	23
23221	580525	20.047	23
23222	580550	20.048	23
23223	580575	20.049	23
23224	580600	20.05	23
23225	580625	20.052	23
23226	580650	20.053	23
23227	580675	20.054	23
23228	580700	20.056	23
23229	580725	20.057	23
23230	580750	20.058	23
23231	580775	20.058	23
23232	580800	20.059	23
23233	580825	20.06	23
23234	580850	20.061	23
23235	580875	20.061	23
23236	580900	20.062	23
23237	580925	20.063	23
23238	580950	20.064	23
23239	580975	20.064	23
23240	581000	20.065	23
23241	581025	20.066	23
23242	581050	20.067	23
23243	581075	20.067	23
23244	581100	20.068	23
23245	581125	20.069	23
23246	581150	20.07	23
23247	581175	20.07	23
23248	581200	20.071	23
23249	581225	20.072	23
23250	581250	20.073	23
23251	581275	20.073	23
23252	581300	20.074	23
23253	581325	20.075	23
23254	581350	20.076	23
23255	581375	20.076	23
23256	581400	20.077	23
23257	581425	20.078	23
23258	581450	20.078	23
23259	581475	20.079	23
23260	581500	20.08	23
23261	581525	20.081	23
23262	581550	20.081	23
23263	581575	20.082	23
23264	581600	20.083	23
23265	581625	20.084	23
23266	581650	20.084	23
23267	581675	20.085	23
23268	581700	20.086	23
23269	581725	20.087	23
23270	581750	20.087	23
23271	581775	20.088	23
23272	581800	20.089	23
23273	581825	20.09	23
23274	581850	20.09	23
23275	581875	20.091	23
23276	581900	20.092	23
23277	581925	20.093	23
23278	581950	20.093	23
23279	581975	20.094	23
23280	582000	20.095	23
23281	582025	20.096	23
23282	582050	20.096	23
23283	582075	20.097	23
23284	582100	20.098	23
23285	582125	20.099	23
23286	582150	20.099	23
23287	582175	20.1	23
23288	582200	20.101	23
23289	582225	20.102	23
23290	582250	20.102	23
23291	582275	20.103	23
23292	582300	20.104	23
23293	582325	20.104	23
23294	582350	20.105	23
23295	582375	20.106	23
23296	582400	20.107	23
23297	582425	20.107	23
23298	582450	20.108	23
23299	582475	20.109	23
23300	582500	20.11	23
23301	582525	20.11	23
23302	582550	20.111	23
23303	582575	20.112	23
23304	582600	20.113	23
23305	582625	20.113	23
23306	582650	20.114	23
23307	582675	20.115	23
23308	582700	20.115	23
23309	582725	20.116	23
23310	582750	20.117	23
23311	582775	20.118	23
23312	582800	20.118	23
23313	582825	20.119	23
23314	582850	20.12	23
23315	582875	20.121	23
23316	582900	20.121	23
23317	582925	20.122	23
23318	582950	20.123	23
23319	582975	20.124	23
23320	583000	20.124	23
23321	583025	20.125	23
23322	583050	20.126	23
23323	583075	20.127	23
23324	583100	20.127	23
23325	583125	20.128	23
23326	583150	20.129	23
23327	583175	20.13	23
23328	583200	20.131	23
23329	583225	20.131	23
23330	583250	20.132	23
23331	583275	20.133	23
23332	583300	20.133	23
23333	583325	20.134	23
23334	583350	20.135	23
23335	583375	20.137	23
23336	583400	20.138	23
23337	583425	20.139	23
23338	583450	20.139	23
23339	583475	20.14	23
23340	583500	20.141	23
23341	583525	20.142	23
23342	583550	20.142	23
23343	583575	20.143	23
23344	583600	20.144	23
23345	583625	20.145	23
23346	583650	20.145	23
23347	583675	20.146	23
23348	583700	20.147	23
23349	583725	20.147	23
23350	583750	20.148	23
23351	583775	20.149	23
23352	583800	20.15	23
23353	583825	20.15	23
23354	583850	20.151	23
23355	583875	20.152	23
23356	583900	20.153	23
23357	583925	20.153	23
23358	583950	20.154	23
23359	583975	20.155	23
23360	584000	20.156	23
23361	584025	20.156	23
23362	584050	20.157	23
23363	584075	20.158	23
23364	584100	20.159	23
23365	584125	20.159	23
23366	584150	20.16	23
23367	584175	20.161	23
23368	584200	20.162	23
23369	584225	20.162	23
23370	584250	20.163	23
23371	584275	20.164	23
23372	584300	20.164	23
23373	584325	20.165	23
23374	584350	20.166	23
23375	584375	20.167	23
23376	584400	20.168	23
23377	584425	20.168	23
23378	584450	20.169	23
23379	584475	20.17	23
23380	584500	20.171	23
23381	584525	20.172	23
23382	584550	20.172	23
23383	584575	20.173	23
23384	584600	20.174	23
23385	584625	20.175	23
23386	584650	20.175	23
23387	584675	20.176	23
23388	584700	20.177	23
23389	584725	20.178	23
23390	584750	20.178	23
23391	584775	20.179	23
23392	584800	20.18	23
23393	584825	20.181	23
23394	584850	20.181	23
23395	584875	20.182	23
23396	584900	20.183	23
23397	584925	20.184	23
23398	584950	20.184	23
23399	584975	20.185	23
23400	585000	20.186	23
23401	585025	20.186	23
23402	585050	20.187	23
23403	585075	20.188	23
23404	585100	20.189	23
23405	585125	20.189	23
23406	585150	20.19	23
23407	585175	20.191	23
23408	585200	20.192	23
23409	585225	20.192	23
23410	585250	20.193	23
23411	585275	20.194	23
23412	585300	20.194	23
23413	585325	20.195	23
23414	585350	20.196	23
23415	585375	20.197	23
23416	585400	20.197	23
23417	585425	20.198	23
23418	585450	20.199	23
23419	585475	20.2	23
23420	585500	20.2	23
23421	585525	20.201	23
23422	585550	20.202	23
23423	585575	20.203	23
23424	585600	20.203	23
23425	585625	20.204	23
23426	585650	20.205	23
23427	585675	20.206	23
23428	585700	20.206	23
23429	585725	20.207	23
23430	585750	20.208	23
23431	585775	20.209	23
23432	585800	20.21	23
23433	585825	20.21	23
23434	585850	20.211	23
23435	585875	20.212	23
23436	585900	20.213	23
23437	585925	20.213	23
23438	585950	20.214	23
23439	585975	20.215	23
23440	586000	20.215	23
23441	586025	20.216	23
23442	586050	20.217	23
23443	586075	20.218	23
23444	586100	20.219	23
23445	586125	20.219	23
23446	586150	20.22	23
23447	586175	20.221	23
23448	586200	20.222	23
23449	586225	20.222	23
23450	586250	20.223	23
23451	586275	20.224	23
23452	586300	20.224	23
23453	586325	20.225	23
23454	586350	20.226	23
23455	586375	20.227	23
23456	586400	20.227	23
23457	586425	20.228	23
23458	586450	20.229	23
23459	586475	20.23	23
23460	586500	20.23	23
23461	586525	20.231	23
23462	586550	20.232	23
23463	586575	20.233	23
23464	586600	20.233	23
23465	586625	20.234	23
23466	586650	20.235	23
23467	586675	20.236	23
23468	586700	20.236	23
23469	586725	20.237	23
23470	586750	20.238	23
23471	586775	20.239	23
23472	586800	20.239	23
23473	586825	20.24	23
23474	586850	20.241	23
23475	586875	20.241	23
23476	586900	20.242	23
23477	586925	20.243	23
23478	586950	20.244	23
23479	586975	20.244	23
23480	587000	20.245	23
23481	587025	20.246	23
23482	587050	20.247	23
23483	587075	20.247	23
23484	587100	20.248	23
23485	587125	20.249	23
23486	587150	20.25	23
23487	587175	20.251	23
23488	587200	20.252	23
23489	587225	20.253	23
23490	587250	20.253	23
23491	587275	20.254	23
23492	587300	20.255	23
23493	587325	20.256	23
23494	587350	20.256	23
23495	587375	20.257	23
23496	587400	20.258	23
23497	587425	20.259	23
23498	587450	20.259	23
23499	587475	20.26	23
23500	587500	20.261	23
23501	587525	20.262	23
23502	587550	20.262	23
23503	587575	20.263	23
23504	587600	20.264	23
23505	587625	20.265	23
23506	587650	20.265	23
23507	587675	20.266	23
23508	587700	20.267	23
23509	587725	20.267	23
23510	587750	20.268	23
23511	587775	20.269	23
23512	587800	20.27	23
23513	587825	20.271	23
23514	587850	20.271	23
23515	587875	20.272	23
23516	587900	20.273	23
23517	587925	20.274	23
23518	587950	20.274	23
23519	587975	20.275	23
23520	588000	20.276	23
23521	588025	20.277	23
23522	588050	20.277	23
23523	588075	20.278	23
23524	588100	20.279	23
23525	588125	20.279	23
23526	588150	20.28	23
23527	588175	20.281	23
23528	588200	20.282	23
23529	588225	20.282	23
23530	588250	20.283	23
23531	588275	20.284	23
23532	588300	20.285	23
23533	588325	20.285	23
23534	588350	20.286	23
23535	588375	20.288	23
23536	588400	20.289	23
23537	588425	20.29	23
23538	588450	20.291	23
23539	588475	20.292	23
23540	588500	20.292	23
23541	588525	20.293	23
23542	588550	20.294	23
23543	588575	20.295	23
23544	588600	20.295	23
23545	588625	20.296	23
23546	588650	20.297	23
23547	588675	20.298	23
23548	588700	20.298	23
23549	588725	20.299	23
23550	588750	20.3	23
23551	588775	20.301	23
23552	588800	20.301	23
23553	588825	20.302	23
23554	588850	20.303	23
23555	588875	20.304	23
23556	588900	20.304	23
23557	588925	20.305	23
23558	588950	20.306	23
23559	588975	20.306	23
23560	589000	20.307	23
23561	589025	20.308	23
23562	589050	20.309	23
23563	589075	20.309	23
23564	589100	20.31	23
23565	589125	20.311	23
23566	589150	20.312	23
23567	589175	20.312	23
23568	589200	20.313	23
23569	589225	20.314	23
23570	589250	20.315	23
23571	589275	20.315	23
23572	589300	20.316	23
23573	589325	20.317	23
23574	589350	20.318	23
23575	589375	20.318	23
23576	589400	20.319	23
23577	589425	20.32	23
23578	589450	20.321	23
23579	589475	20.321	23
23580	589500	20.322	23
23581	589525	20.323	23
23582	589550	20.323	23
23583	589575	20.324	23
23584	589600	20.325	23
23585	589625	20.326	23
23586	589650	20.326	23
23587	589675	20.327	23
23588	589700	20.328	23
23589	589725	20.329	23
23590	589750	20.33	23
23591	589775	20.33	23
23592	589800	20.331	23
23593	589825	20.332	23
23594	589850	20.333	23
23595	589875	20.333	23
23596	589900	20.334	23
23597	589925	20.335	23
23598	589950	20.336	23
23599	589975	20.336	23
23600	590000	20.337	23
23601	590025	20.338	23
23602	590050	20.339	23
23603	590075	20.339	23
23604	590100	20.34	23
23605	590125	20.341	23
23606	590150	20.342	23
23607	590175	20.342	23
23608	590200	20.343	23
23609	590225	20.344	23
23610	590250	20.345	23
23611	590275	20.345	23
23612	590300	20.346	23
23613	590325	20.347	23
23614	590350	20.348	23
23615	590375	20.348	23
23616	590400	20.349	23
23617	590425	20.35	23
23618	590450	20.351	23
23619	590475	20.351	23
23620	590500	20.352	23
23621	590525	20.353	23
23622	590550	20.354	23
23623	590575	20.354	23
23624	590600	20.355	23
23625	590625	20.356	23
23626	590650	20.357	23
23627	590675	20.357	23
23628	590700	20.358	23
23629	590725	20.359	23
23630	590750	20.36	23
23631	590775	20.36	23
23632	590800	20.361	23
23633	590825	20.362	23
23634	590850	20.363	23
23635	590875	20.363	23
23636	590900	20.364	23
23637	590925	20.365	23
23638	590950	20.366	23
23639	590975	20.366	23
23640	591000	20.367	23
23641	591025	20.368	23
23642	591050	20.369	23
23643	591075	20.37	23
23644	591100	20.37	23
23645	591125	20.371	23
23646	591150	20.372	23
23647	591175	20.372	23
23648	591200	20.373	23
23649	591225	20.374	23
23650	591250	20.375	23
23651	591275	20.375	23
23652	591300	20.376	23
23653	591325	20.377	23
23654	591350	20.378	23
23655	591375	20.378	23
23656	591400	20.379	23
23657	591425	20.38	23
23658	591450	20.381	23
23659	591475	20.381	23
23660	591500	20.382	23
23661	591525	20.383	23
23662	591550	20.384	23
23663	591575	20.384	23
23664	591600	20.385	23
23665	591625	20.386	23
23666	591650	20.386	23
23667	591675	20.387	23
23668	591700	20.388	23
23669	591725	20.389	23
23670	591750	20.389	23
23671	591775	20.39	23
23672	591800	20.391	23
23673	591825	20.391	23
23674	591850	20.392	23
23675	591875	20.393	23
23676	591900	20.394	23
23677	591925	20.394	23
23678	591950	20.395	23
23679	591975	20.396	23
23680	592000	20.397	23
23681	592025	20.397	23
23682	592050	20.398	23
23683	592075	20.399	23
23684	592100	20.4	23
23685	592125	20.4	23
23686	592150	20.401	23
23687	592175	20.402	23
23688	592200	20.403	23
23689	592225	20.403	23
23690	592250	20.404	23
23691	592275	20.405	23
23692	592300	20.406	23
23693	592325	20.406	23
23694	592350	20.407	23
23695	592375	20.408	23
23696	592400	20.408	23
23697	592425	20.409	23
23698	592450	20.41	23
23699	592475	20.411	23
23700	592500	20.412	23
23701	592525	20.413	23
23702	592550	20.413	23
23703	592575	20.414	23
23704	592600	20.415	23
23705	592625	20.416	23
23706	592650	20.416	23
23707	592675	20.417	23
23708	592700	20.418	23
23709	592725	20.419	23
23710	592750	20.419	23
23711	592775	20.42	23
23712	592800	20.421	23
23713	592825	20.421	23
23714	592850	20.422	23
23715	592875	20.423	23
23716	592900	20.424	23
23717	592925	20.424	23
23718	592950	20.425	23
23719	592975	20.426	23
23720	593000	20.427	23
23721	593025	20.427	23
23722	593050	20.428	23
23723	593075	20.429	23
23724	593100	20.43	23
23725	593125	20.43	23
23726	593150	20.431	23
23727	593175	20.432	23
23728	593200	20.432	23
23729	593225	20.433	23
23730	593250	20.434	23
23731	593275	20.435	23
23732	593300	20.435	23
23733	593325	20.436	23
23734	593350	20.437	23
23735	593375	20.438	23
23736	593400	20.438	23
23737	593425	20.44	23
23738	593450	20.441	23
23739	593475	20.442	23
23740	593500	20.443	23
23741	593525	20.443	23
23742	593550	20.444	23
23743	593575	20.445	23
23744	593600	20.446	23
23745	593625	20.446	23
23746	593650	20.447	23
23747	593675	20.448	23
23748	593700	20.449	23
23749	593725	20.45	23
23750	593750	20.451	23
23751	593775	20.451	23
23752	593800	20.452	23
23753	593825	20.453	23
23754	593850	20.454	23
23755	593875	20.455	23
23756	593900	20.455	23
23757	593925	20.456	23
23758	593950	20.457	23
23759	593975	20.458	23
23760	594000	20.458	23
23761	594025	20.459	23
23762	594050	20.46	23
23763	594075	20.461	23
23764	594100	20.461	23
23765	594125	20.462	23
23766	594150	20.463	23
23767	594175	20.464	23
23768	594200	20.464	23
23769	594225	20.465	23
23770	594250	20.466	23
23771	594275	20.467	23
23772	594300	20.467	23
23773	594325	20.468	23
23774	594350	20.469	23
23775	594375	20.47	23
23776	594400	20.47	23
23777	594425	20.471	23
23778	594450	20.472	23
23779	594475	20.473	23
23780	594500	20.473	23
23781	594525	20.474	23
23782	594550	20.475	23
23783	594575	20.476	23
23784	594600	20.476	23
23785	594625	20.477	23
23786	594650	20.478	23
23787	594675	20.478	23
23788	594700	20.479	23
23789	594725	20.48	23
23790	594750	20.481	23
23791	594775	20.481	23
23792	594800	20.482	23
23793	594825	20.483	23
23794	594850	20.484	23
23795	594875	20.484	23
23796	594900	20.485	23
23797	594925	20.486	23
23798	594950	20.487	23
23799	594975	20.487	23
23800	595000	20.488	23
23801	595025	20.489	23
23802	595050	20.49	23
23803	595075	20.491	23
23804	595100	20.491	23
23805	595125	20.492	23
23806	595150	20.493	23
23807	595175	20.494	23
23808	595200	20.494	23
23809	595225	20.495	23
23810	595250	20.496	23
23811	595275	20.497	23
23812	595300	20.497	23
23813	595325	20.498	23
23814	595350	20.499	23
23815	595375	20.5	23
23816	595400	20.5	23
23817	595425	20.501	23
23818	595450	20.502	23
23819	595475	20.502	23
23820	595500	20.503	23
23821	595525	20.504	23
23822	595550	20.505	23
23823	595575	20.505	23
23824	595600	20.506	23
23825	595625	20.507	23
23826	595650	20.508	23
23827	595675	20.508	23
23828	595700	20.509	23
23829	595725	20.51	23
23830	595750	20.511	23
23831	595775	20.511	23
23832	595800	20.512	23
23833	595825	20.513	23
23834	595850	20.514	23
23835	595875	20.514	23
23836	595900	20.515	23
23837	595925	20.516	23
23838	595950	20.517	23
23839	595975	20.517	23
23840	596000	20.518	23
23841	596025	20.519	23
23842	596050	20.52	23
23843	596075	20.52	23
23844	596100	20.521	23
23845	596125	20.522	23
23846	596150	20.522	23
23847	596175	20.523	23
23848	596200	20.524	23
23849	596225	20.525	23
23850	596250	20.525	23
23851	596275	20.526	23
23852	596300	20.527	23
23853	596325	20.528	23
23854	596350	20.528	23
23855	596375	20.529	23
23856	596400	20.53	23
23857	596425	20.531	23
23858	596450	20.532	23
23859	596475	20.532	23
23860	596500	20.533	23
23861	596525	20.534	23
23862	596550	20.535	23
23863	596575	20.535	23
23864	596600	20.536	23
23865	596625	20.537	23
23866	596650	20.538	23
23867	596675	20.538	23
23868	596700	20.539	23
23869	596725	20.54	23
23870	596750	20.541	23
23871	596775	20.541	23
23872	596800	20.542	23
23873	596825	20.543	23
23874	596850	20.544	23
23875	596875	20.544	23
23876	596900	20.545	23
23877	596925	20.546	23
23878	596950	20.547	23
23879	596975	20.547	23
23880	597000	20.548	23
23881	597025	20.549	23
23882	597050	20.55	23
23883	597075	20.55	23
23884	597100	20.551	23
23885	597125	20.552	23
23886	597150	20.553	23
23887	597175	20.554	23
23888	597200	20.554	23
23889	597225	20.555	23
23890	597250	20.556	23
23891	597275	20.557	23
23892	597300	20.557	23
23893	597325	20.558	23
23894	597350	20.559	23
23895	597375	20.56	23
23896	597400	20.56	23
